"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"06:05",1,"",4,"UTILAJE B",50005,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"06:19",1,"",8,"UTILAJE B",39974,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"06:30",1,"",7,"UTILAJE B",44982,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"06:41",1,"",5,"UTILAJE B",40004,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"06:52",1,"",691.766,"CV05SYM B",52004,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"07:04",1,"",0,"EX.KOM06 B",30153,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"07:33",1,"",0,"EXC.KOM 04",19107,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"10:59",1,"",0,"EX.KOM05 B",20025,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"11:03",1,"",0,"EX.KOM002",20013,"Pag.",1
"SelfService System","06.02.2026  13:34:20","SUPPLIES list","Date","Time","Unit","Reg. number","Odometer","Operator","Quantity",06.10.2025,"11:08",1,"",2.065,"CV06CYJ B",20006,"Pag.",1
